,0
0,1283.5045698346644
1,639.7718034799698
2,2229.0020641937354
3,662.7622594212089
4,682.7539602396777
5,909.6597645292982
6,627.7767829888885
7,303.91122972969436
8,1264.512454057119
9,1885.2547644705744
10,927.6522952659201
11,1919.2406558619714
12,179.962684655188
13,614.7821774568838
14,1104.5788475093686
15,1728.3199130455946
16,1930.2360913121292
17,205.9518957191974
18,703.7452460990698
19,739.7303075723137
20,1047.6025001767327
21,2103.164303391884
22,1708.3282122271257
23,1748.3116138640632
24,1027.610799358264
25,771.7170288818636
26,1127.5693034506078
27,1286.5033249574346
28,482.83695205498987
29,1367.469713272233
30,2229.0020641937354
31,2005.204969381387
32,2146.146460151592
33,1829.2780021788617
34,1581.380912029849
35,429.85894488604765
36,1719.3236476772836
37,239.9377871105943
38,1155.5576845964642
39,1817.2829816877806
40,959.6390165754701
41,881.6713833834419
42,1451.434856709802
43,307.90956989338815
44,1956.2253023761386
45,1694.3340216541976
46,2082.173017532492
47,1735.3170083320585
48,826.6942061326529
49,414.8651692721961
50,296.9141344432303
51,707.7435862627636
52,1063.5958608315077
53,777.7145391274044
54,1094.5829971001344
55,1136.5655688189188
56,1857.266383324718
57,297.9137194841537
58,885.6697235471356
59,1116.5738680004501
60,2030.1945954044731
61,880.6717983425185
62,202.95314059642715
63,1282.504984793741
64,334.89836599832097
65,740.7298926132371
66,2177.1335964202185
67,1291.5012501620517
68,432.8577000088179
69,1463.4298772008833
70,1988.2120236856886
71,420.86267951773675
72,2098.1663781872667
73,1778.2991650917666
74,747.7269878997012
75,1821.2813218514743
76,1243.5211681977266
77,2198.1248822796106
78,1691.3352665314274
79,996.6236630896374
80,658.7639192575151
81,2009.2033095450806
82,268.92575329737406
83,2070.1779970414104
84,182.96143977795828
85,1531.401659983677
86,522.8203536919275
87,2175.1344263383717
88,1822.2809068923978
89,1565.387551375074
90,194.95646026903955
91,555.806660042401
92,1206.5365216835596
93,1363.4713731085394
94,365.8855022669476
95,1186.5448208650907
96,836.6900565418872
97,1317.4904612260611
98,1482.4219929784285
99,169.96683424595358
100,1791.2937706237713
101,221.94525637397237
102,1365.4705431903863
103,1828.2784171379385
104,765.7195186363231
105,504.8278229553056
106,1165.5535350056984
107,1636.358089280638
108,893.6664038745232
109,285.91869899307244
110,1749.3111989049867
111,1606.370538052935
112,876.6734581788247
113,1437.440666136874
114,704.7448311399933
115,1435.441496055027
116,599.7884018430323
117,1515.408299328902
118,2222.114923261773
119,1421.4473054820987
120,1216.5323720927938
121,795.7070698640262
122,1263.5128690161955
123,1856.2667982837947
124,1562.3887962523036
125,1017.6149489490296
126,2229.0020641937354
127,1458.431951996266
128,1362.471788067616
