,0
0,646.2728943273047
1,126.09624891555814
2,699.4307961254352
3,2191.7138955039327
4,2156.2049479088114
5,1704.1894230107537
6,2256.493648980096
7,1537.2523005667474
8,810.8929843198331
9,1222.4420463437957
10,2038.5835108152762
11,549.2793929959525
12,1527.443466252606
13,769.6216368566725
14,843.5305903883801
15,1646.3581316554187
16,2237.2210929508547
17,2131.5153789494548
18,315.83345266977454
19,1923.697665967976
20,322.24212002917716
21,1716.7215763789945
22,1288.5352616063851
23,456.2230065474762
24,1389.151169274514
25,2204.4850755934817
26,1196.2431101541315
27,1565.8798757206846
28,1995.253345102689
29,690.1330789292554
30,1917.8245986489433
31,512.4308131348271
32,1521.0389853416518
33,1871.803900635638
34,1750.9878949988858
35,1273.7130892610749
36,2091.602680566849
37,2145.3525655621843
38,1275.3970736360748
39,1351.1750787413373
40,1440.7769054620833
41,1786.9396200508584
42,1565.8798757206846
43,2040.2556392424046
44,355.2372147291817
45,208.69660362657433
46,2200.823647499517
47,1117.0005450038643
48,1062.2301978020275
49,2040.04689465366
50,589.8899357596232
51,1062.2301978020275
52,887.7047586975073
53,2040.04689465366
54,1426.808380858819
55,1122.4765353796574
56,1521.0389853416518
57,2038.5835108152762
58,973.6813215310964
59,1159.3374842653943
60,646.2728943273047
61,1659.7345482853907
62,1592.579097717436
63,1878.9867503380192
64,2171.9990394059428
65,550.6722501388097
66,883.5712735423115
67,1467.9351050771575
68,546.5887043997426
69,1635.880839236258
70,1426.808380858819
71,280.704418108401
72,457.2264787696984
73,2037.851472575738
74,1812.0712545260687
75,764.4863348019701
76,764.4863348019701
77,427.90415893369516
78,1963.7431087176772
79,700.7948112769503
80,1525.183904286794
81,221.0289602645016
82,1151.1628149156468
83,207.0370798170505
84,2256.493648980096
85,1044.1897960499712
86,2038.5835108152762
87,810.8929843198331
88,1118.147117107883
89,1275.3970736360748
90,1182.7132366740937
91,1521.0389853416518
92,584.5190077861952
93,1543.180742595733
94,835.9228685645263
95,1949.4637341490231
96,1351.1750787413373
97,883.4527566425446
98,1949.4637341490231
99,673.9897275375843
100,1344.381770897865
101,983.9134766820047
102,252.5456746032986
103,969.5796692322458
104,1275.3970736360748
105,881.8429081576961
106,201.98164450685007
107,1312.0090476438509
108,839.720552864928
109,1330.127532758654
110,355.2372147291817
111,584.5190077861952
112,409.9124315709193
113,843.5305903883801
114,1004.8768186253452
115,1618.7403389931992
116,2218.4276922651916
117,700.7948112769503
118,280.704418108401
119,1312.0090476438509
120,243.58236457750456
121,1457.325416224952
122,769.6216368566725
123,1834.6817747038685
124,537.4240452024038
125,2141.905965287459
126,2005.0372120027382
127,1041.9811921538671
128,429.355158083355
129,810.8929843198331
130,1646.3581316554187
131,2171.9990394059428
132,2141.905965287459
133,646.2728943273047
134,1028.78001961274
135,1565.8798757206846
136,1592.579097717436
137,1521.0389853416518
138,1796.4251516196325
139,427.90415893369516
140,247.58248712652417
141,1389.151169274514
142,932.1358949801685
143,1196.2431101541315
144,2128.7108220932673
145,1440.7769054620833
146,883.5712735423115
147,971.3041010504277
